jobtitle,company,city,state,country,formattedLocation,source,date,snippet,url,onmousedown,jobkey,sponsored,expired,indeedApply,formattedLocationFull,formattedRelativeTime,noUniqueUrl
"FT Retail Under Armour (Apparel) Sales & Merchandising Associate W Madison","DICK'S Sporting Goods","Madison","WI","US","Madison, WI","Dick's Sporting Goods","Tue, 13 Oct 2015 23:44:05 GMT","Ability to provide excellent customer service with a commitment to retail. Passion for Under Armour?...","http://www.indeed.com/viewjob?jk=9fcbb64190171955&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaP2KvQQRHeWwmYX5xlhD3zrZCpuUDxSiwHlLEqrzK538fATMMuXqoVAs4lCrZ7tqt2DBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk8asf5mh1959","indeed_clk(this, '7489');","9fcbb64190171955","false","false","false","Madison, WI","30+ days ago","false"
"Oracle Application Manager-Retail","Bluestone","Madison","WI","US","Madison, WI","CareerBuilder","Tue, 01 Dec 2015 16:39:21 GMT","Retail Price Management, Retail Merchandising System, Retail Invoice Matching, Retail Sales Audit, and Retail Trade Management....","http://www.indeed.com/viewjob?jk=9ff111026e35a71e&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaP2KvQQRHeWwmYX5xlhD3zrZCpuUDxSiwHlLEqrzK538fATMMuXqoVAs4lCrZ7tqt2DBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk8asf5mh1959","indeed_clk(this, '7489');","9ff111026e35a71e","false","false","false","Madison, WI","26 days ago","false"
"Seasonal Retail Commission Sales Fine Jewelry Part Time Macy's Hilldale Shopping Center","Macy's","Madison","WI","US","Madison, WI","Macy's","Wed, 02 Dec 2015 06:50:12 GMT","Job Overview: The Seasonal Fine Jewelry Associate is responsible for providing outstanding customer service, meeting hourly sales and Star Rewards goals on a","http://www.indeed.com/viewjob?jk=b23ad254c5f3c57a&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaP2KvQQRHeWwmYX5xlhD3zrZCpuUDxSiwHlLEqrzK538fATMMuXqoVAs4lCrZ7tqt2DBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk8asf5mh1959","indeed_clk(this, '7489');","b23ad254c5f3c57a","false","false","false","Madison, WI","26 days ago","false"
"AT&T Retail Store Manager","AT&T","Madison","WI","US","Madison, WI","AT&T","Fri, 13 Nov 2015 19:05:51 GMT","AT&amp;T Wireless, Cricket, Metro PCS, Boost Mobile, Sales, retail, customer service, sales associate, sales representative, sales consultant, telecommunications,...","http://www.indeed.com/viewjob?jk=de1b44b3c9ccfa77&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaP2KvQQRHeWwmYX5xlhD3zrZCpuUDxSiwHlLEqrzK538fATMMuXqoVAs4lCrZ7tqt2DBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk8asf5mh1959","indeed_clk(this, '7489');","de1b44b3c9ccfa77","false","false","true","Madison, WI","30+ days ago","false"
"Retail Sales Consultant","Slumberland, Inc.","Madison","WI","US","Madison, WI","Slumberland, Inc.","Mon, 28 Sep 2015 22:35:47 GMT","Retail Sales Consultant with Outstanding Management Potential. We understand that retail and a commission-based career can be a scary proposition for some....","http://www.indeed.com/viewjob?jk=1bb75d6c205b8f00&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaP2KvQQRHeWwmYX5xlhD3zrZCpuUDxSiwHlLEqrzK538fATMMuXqoVAs4lCrZ7tqt2DBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk8asf5mh1959","indeed_clk(this, '7489');","1bb75d6c205b8f00","false","false","false","Madison, WI","30+ days ago","false"
"Seasonal Retail Support Receiving and Merchandiser Part Time Early Macy’s Hilldale Shopping Center","Macy's","Madison","WI","US","Madison, WI","Macy's","Sat, 21 Nov 2015 06:52:26 GMT","The two Seasonal Retail Stock Associate roles are Seasonal Retail Stock Receiving and Seasonal Retail Stock Merchandising....","http://www.indeed.com/viewjob?jk=7d04af57a22bc377&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaP2KvQQRHeWwmYX5xlhD3zrZCpuUDxSiwHlLEqrzK538fATMMuXqoVAs4lCrZ7tqt2DBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk8asf5mh1959","indeed_clk(this, '7489');","7d04af57a22bc377","false","false","false","Madison, WI","30+ days ago","false"
"Retail Sales Associate","T-Mobile - TPR Chicago","Madison","WI","US","Madison, WI","Indeed","Sat, 12 Sep 2015 20:23:18 GMT","Retail Sales Associate*. Customers pay a visit to your retail store location&amp;mdash;some may be browsing, and some may be ready to buy....","http://www.indeed.com/viewjob?jk=b572faf4242216da&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaP2KvQQRHeWwmYX5xlhD3zrZCpuUDxSiwHlLEqrzK538fATMMuXqoVAs4lCrZ7tqt2DBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk8asf5mh1959","indeed_clk(this, '7489');","b572faf4242216da","false","false","true","Madison, WI","30+ days ago","true"
"Retail Assistant Store Managers for our Madison stores!","DICK'S Sporting Goods","Madison","WI","US","Madison, WI","Dick's Sporting Goods","Thu, 03 Sep 2015 01:22:15 GMT","3 years Retail Assistant Store. Manager, Department Manager (Big Box preferred) or Retail Store Manager. Goods is seeking Assistant Store Managers (Hardlines &amp;...","http://www.indeed.com/viewjob?jk=ea25490fcbb68b83&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaP2KvQQRHeWwmYX5xlhD3zrZCpuUDxSiwHlLEqrzK538fATMMuXqoVAs4lCrZ7tqt2DBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk8asf5mh1959","indeed_clk(this, '7489');","ea25490fcbb68b83","false","false","false","Madison, WI","30+ days ago","false"
"Retail Coverage Merchandiser - PT","Acosta Sales & Marketing","Madison","WI","US","Madison, WI","Acosta Sales & Marketing","Fri, 09 Oct 2015 19:00:42 GMT","The Retail Coverage merchandiser primarily provides retail sales merchandising coverage and coverage of retail special projects for an assigned retail territory...","http://www.indeed.com/viewjob?jk=7a6dbe8647027105&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaP2KvQQRHeWwmYX5xlhD3zrZCpuUDxSiwHlLEqrzK538fATMMuXqoVAs4lCrZ7tqt2DBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk8asf5mh1959","indeed_clk(this, '7489');","7a6dbe8647027105","false","false","false","Madison, WI","30+ days ago","false"
"Seasonal Retail Support Receiving and Merchandiser Part Time Late Macy’s Hilldale Shopping Center","Macy's","Madison","WI","US","Madison, WI","Macy's","Sat, 21 Nov 2015 06:52:27 GMT","The two Seasonal Retail Stock Associate roles are Seasonal Retail Stock Receiving and Seasonal Retail Stock Merchandising....","http://www.indeed.com/viewjob?jk=bb0fd9049dfb84d9&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaP2KvQQRHeWwmYX5xlhD3zrZCpuUDxSiwHlLEqrzK538fATMMuXqoVAs4lCrZ7tqt2DBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk8asf5mh1959","indeed_clk(this, '7489');","bb0fd9049dfb84d9","false","false","false","Madison, WI","30+ days ago","false"
"RETAIL REP-FT","CROSSMARK","Madison","WI","US","Madison, WI","Crossmark","Tue, 15 Sep 2015 20:14:00 GMT","Retail store environment with some travel. Prior retail experience is preferred, but not required. Ability to implement retail schematics and merchandising...","http://www.indeed.com/viewjob?jk=2a2a792950509eae&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaP2KvQQRHeWwmYX5xlhD3zrZCpuUDxSiwHlLEqrzK538fATMMuXqoVAs4lCrZ7tqt2DBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk8asf5mh1959","indeed_clk(this, '7489');","2a2a792950509eae","false","false","false","Madison, WI","30+ days ago","false"
"Salesperson - New Business Development - Madison","M&M Office Interiors, Inc.","Madison","WI","US","Madison, WI","Indeed","Wed, 25 Nov 2015 15:23:09 GMT","Salesperson- New Business Development*. M&amp;M Office Interiors a company that specializes in office space efficiency, profitability and image is looking for...","http://www.indeed.com/viewjob?jk=adcf1a26266bd018&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaP2KvQQRHeWwmYX5xlhD3zrZCpuUDxSiwHlLEqrzK538fATMMuXqoVAs4lCrZ7tqt2DBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk8asf5mh1959","indeed_clk(this, '7489');","adcf1a26266bd018","false","false","true","Madison, WI","30+ days ago","true"
"IMPACT Retail Service Merchandiser","Acosta Sales & Marketing","Madison","WI","US","Madison, WI","Acosta Sales & Marketing","Thu, 03 Sep 2015 06:32:45 GMT","Have a working knowledge of merchandising and retail terminology. Refrigerated and freezer sections of retail stores) for limited periods of time....","http://www.indeed.com/viewjob?jk=6fff6b5aa6e67bb6&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaP2KvQQRHeWwmYX5xlhD3zrZCpuUDxSiwHlLEqrzK538fATMMuXqoVAs4lCrZ7tqt2DBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk8asf5mh1959","indeed_clk(this, '7489');","6fff6b5aa6e67bb6","false","false","false","Madison, WI","30+ days ago","false"
"Oracle Retail Application Manager","Engage Partners","Madison","WI","US","Madison, WI","Engage Partners","Tue, 20 Oct 2015 22:53:03 GMT","My client in WI is looking for an experienced and hands-on Oracle Retail Application Manager. The ideal candidate will have experience implementing Oracle...","http://www.indeed.com/viewjob?jk=493aba36eefe343c&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaP2KvQQRHeWwmYX5xlhD3zrZCpuUDxSiwHlLEqrzK538fATMMuXqoVAs4lCrZ7tqt2DBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk8asf5mh1959","indeed_clk(this, '7489');","493aba36eefe343c","false","false","false","Madison, WI","30+ days ago","false"
"Retail Sales Associate (Key Holder)","Destination XL Group","Madison","WI","US","Madison, WI","Destination XL Group","Sun, 20 Sep 2015 14:23:13 GMT","Retail Sales Associate. Is seeking a Retail Sales Associate to join our retail team. Retail Sales Associate (Key Holder). 1-2 years of luxury retail experience;...","http://www.indeed.com/viewjob?jk=d926946eb4afa859&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaP2KvQQRHeWwmYX5xlhD3zrZCpuUDxSiwHlLEqrzK538fATMMuXqoVAs4lCrZ7tqt2DBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk8asf5mh1959","indeed_clk(this, '7489');","d926946eb4afa859","false","false","false","Madison, WI","30+ days ago","false"
"Retail Merchandiser","Premium Retail Services, Inc.","Madison","WI","US","Madison, WI","Premium Retail Services, Inc.","Tue, 08 Sep 2015 08:08:01 GMT","Premium Retail Services. Premium Retail Services is that edge. Family owned and operated, Premium's strong and steady growth has made us an industry leader in...","http://www.indeed.com/viewjob?jk=64dc8388d2b8a029&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaP2KvQQRHeWwmYX5xlhD3zrZCpuUDxSiwHlLEqrzK538fATMMuXqoVAs4lCrZ7tqt2DBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk8asf5mh1959","indeed_clk(this, '7489');","64dc8388d2b8a029","false","false","false","Madison, WI","30+ days ago","false"
"Retail Reset Merchandiser Part Time","Advantage Sales and Marketing","Madison","WI","US","Madison, WI","Advantage Sales and Marketing","Tue, 06 Oct 2015 02:05:09 GMT","Previous retail experience (preferred). Retail Reset Merchandiser PART Time. Retail Reset Merchandisers are responsible for showcasing products at our client’s...","http://www.indeed.com/viewjob?jk=7c1626315b4a963a&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaP2KvQQRHeWwmYX5xlhD3zrZCpuUDxSiwHlLEqrzK538fATMMuXqoVAs4lCrZ7tqt2DBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk8asf5mh1959","indeed_clk(this, '7489');","7c1626315b4a963a","false","false","false","Madison, WI","30+ days ago","false"
