jobtitle,company,city,state,country,formattedLocation,source,date,snippet,url,onmousedown,jobkey,sponsored,expired,indeedApply,formattedLocationFull,formattedRelativeTime,noUniqueUrl
"Strategy & Operations Retail & Distribution: Strategy Senior Manager","Deloitte","New York","NY","US","New York, NY","Deloitte","Sat, 26 Dec 2015 07:42:14 GMT","Retail &amp; Distribution Strategy Senior Manager. Retail, wholesale, distribution, strategy, operations, performance improvement, stores, merchandising, planning,...","http://www.indeed.com/viewjob?jk=40f1100628ce9d94&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDboVO35tny0eGJ9ZnLIv1GJWptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9fmi5350b52","indeed_clk(this, '5169');","40f1100628ce9d94","false","false","false","New York, NY","1 day ago","false"
"Retail Operations Intern","Assouline Publishing Inc.","New York","NY","US","New York, NY","Indeed","Mon, 14 Dec 2015 20:54:14 GMT","Retail Operations Intern. Experience in a luxury retail environment. In conjunction with Retail and Operations teams, update Retail order forms with new titles,...","http://www.indeed.com/viewjob?jk=cd516934472fbce9&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDboVO35tny0eGJ9ZnLIv1GJWptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9fmi5350b52","indeed_clk(this, '5169');","cd516934472fbce9","false","false","true","New York, NY","13 days ago","true"
"Retail Leasing Broker","Eastern Consolidated","New York","NY","US","New York, NY","Eastern Consolidated","Sat, 26 Dec 2015 06:06:00 GMT","Retail Leasing Broker. Advise clients during property acquisition, redevelopment and leasing retail space. Evaluate local markets, trends and demographics to...","http://www.indeed.com/viewjob?jk=3fad7c8823f4e811&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDboVO35tny0eGJ9ZnLIv1GJWptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9fmi5350b52","indeed_clk(this, '5169');","3fad7c8823f4e811","false","false","true","New York, NY","1 day ago","false"
"Retail Trainer - East","Godiva Chocolatier Inc.","New York","NY","US","New York, NY","Godiva Chocolatier Inc.","Sun, 27 Dec 2015 08:31:24 GMT","Strong experience in field retail training. The retail trainer position collaborates closely with the Field retail and wholesale organizations as well as global...","http://www.indeed.com/viewjob?jk=856be74955a6c44e&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDboVO35tny0eGJ9ZnLIv1GJWptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9fmi5350b52","indeed_clk(this, '5169');","856be74955a6c44e","false","false","false","New York, NY","21 hours ago","false"
"Retail Store Manager (NYC)","Shinola","New York","NY","US","New York, NY","Shinola","Mon, 28 Dec 2015 04:22:17 GMT","Retail experience in the textile, apparel, or watch industry highly preferred. Shinola is searching for entrepreneurial minded individuals ready to join our...","http://www.indeed.com/viewjob?jk=ccfe452141e61648&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDboVO35tny0eGJ9ZnLIv1GJWptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9fmi5350b52","indeed_clk(this, '5169');","ccfe452141e61648","false","false","false","New York, NY 10013","1 hour ago","false"
"Retail Sales Associate","Maison Kitsune - Rivington","New York","NY","US","New York, NY","Indeed","Wed, 23 Dec 2015 17:47:17 GMT","Available to work retail hours; RETAIL SALES ASSOCIATE - Maison Kitsune at Rivington*. 6 months of retail selling experience (in luxury fashion, is a definite...","http://www.indeed.com/viewjob?jk=9b530bcb099c08ad&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDboVO35tny0eGJ9ZnLIv1GJWptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9fmi5350b52","indeed_clk(this, '5169');","9b530bcb099c08ad","false","false","true","New York, NY","4 days ago","true"
"Retail Associate","Carlo's Bakery","New York","NY","US","New York, NY","Carlo's Bakery","Mon, 21 Dec 2015 06:16:59 GMT","As a Carlos Bakery Retail Associate, your role is to ensure a positive customer experience by providing courteous, friendly, and efficient customer service to...","http://www.indeed.com/viewjob?jk=d01336ab07f6dc45&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDboVO35tny0eGJ9ZnLIv1GJWptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9fmi5350b52","indeed_clk(this, '5169');","d01336ab07f6dc45","false","false","false","New York, NY","6 days ago","false"
"FX Salesperson","Natixis","New York","NY","US","New York, NY","Natixis","Sun, 13 Dec 2015 10:37:11 GMT","FX Sales Essential duties and responsibilities: Market and prospects Fixed Income products to a select portfolio of clients. Focus on foreign-exchange","http://www.indeed.com/viewjob?jk=7c727d3b6600551e&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDboVO35tny0eGJ9ZnLIv1GJWptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9fmi5350b52","indeed_clk(this, '5169');","7c727d3b6600551e","false","false","false","New York, NY","14 days ago","false"
"MANAGER, RETAIL DEVELOPMENT","Viacom","New York","NY","US","New York, NY","Viacom","Tue, 22 Dec 2015 18:29:27 GMT","Work with the Retail Marketing team to execute marketing and retail specific promotional programs for assigned retailers....","http://www.indeed.com/viewjob?jk=62010ce4e9399abf&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDboVO35tny0eGJ9ZnLIv1GJWptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9fmi5350b52","indeed_clk(this, '5169');","62010ce4e9399abf","false","false","false","New York, NY","5 days ago","false"
"Retail Project Manager","ANC","New York","NY","US","New York, NY","Indeed","Wed, 23 Dec 2015 21:21:59 GMT","Retail Project Management:. ANC Sports Enterprises is seeking a project manager to be responsible for spearheading the deployment of the company’s signage...","http://www.indeed.com/viewjob?jk=cbe072e995716c0c&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDboVO35tny0eGJ9ZnLIv1GJWptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9fmi5350b52","indeed_clk(this, '5169');","cbe072e995716c0c","false","false","true","New York, NY","4 days ago","true"
"Retail Sales Associate","T-Mobile","New York","NY","US","New York, NY","T-Mobile","Wed, 16 Dec 2015 00:01:00 GMT","Retail Sales Associate. Customers pay a visit to your retail store location—some may be browsing, and some may be ready to buy....","http://www.indeed.com/viewjob?jk=3c712cc9139ebb57&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDboVO35tny0eGJ9ZnLIv1GJWptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9fmi5350b52","indeed_clk(this, '5169');","3c712cc9139ebb57","false","false","false","New York, NY","12 days ago","false"
"AT&T Retail Sales Consultant NYC Lower Manhattan","AT&T","New York","NY","US","New York, NY","AT&T","Tue, 22 Dec 2015 16:14:00 GMT","There are retail jobs, and there are retail careers. As a Retail Sales Consultant, you’ll belong to a supportive team in a fast-paced environment....","http://www.indeed.com/viewjob?jk=8658c4ffacafbd95&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDboVO35tny0eGJ9ZnLIv1GJWptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9fmi5350b52","indeed_clk(this, '5169');","8658c4ffacafbd95","false","false","false","New York, NY","5 days ago","false"
"MAC Cosmetics Retail Artists","MAC Cosmetics","New York","NY","US","New York, NY","Indeed","Thu, 17 Dec 2015 19:12:19 GMT","MAC CURRENTLY SEEKS PASSIONATE, HIGH-ENERGY AND CREATIVE INDIVIDUALS FOR PART TIME POSITIONS IN THE TIMES SQUARE *AREA* THE MAC ARTIST’S PRIMARY","http://www.indeed.com/viewjob?jk=32a5e57a2f612303&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDboVO35tny0eGJ9ZnLIv1GJWptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9fmi5350b52","indeed_clk(this, '5169');","32a5e57a2f612303","false","false","true","New York, NY","10 days ago","true"
"Retail Cash Wrap Supervisor - Fulton Street 559","adidas Group","New York","NY","US","New York, NY","adidas Group","Fri, 18 Dec 2015 07:40:45 GMT","Advanced Retail Professional Competencies. Providing support and feedback to Retail Professionals and store management....","http://www.indeed.com/viewjob?jk=90959a0988baa013&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDboVO35tny0eGJ9ZnLIv1GJWptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9fmi5350b52","indeed_clk(this, '5169');","90959a0988baa013","false","false","false","New York, NY","9 days ago","false"
"Retail Sales Associate Bilingual Spanish","T-Mobile","New York","NY","US","New York, NY","T-Mobile","Wed, 23 Dec 2015 00:22:11 GMT","Bilingual Retail Sales Associate. Customers pay a visit to your retail store location—some may be browsing, and some may be ready to buy....","http://www.indeed.com/viewjob?jk=3f07a49f94a1d9df&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDboVO35tny0eGJ9ZnLIv1GJWptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9fmi5350b52","indeed_clk(this, '5169');","3f07a49f94a1d9df","false","false","false","New York, NY","5 days ago","false"
"Retail Customer Service Associate","FedEx Office","New York","NY","US","New York, NY","FedEx Office","Wed, 16 Dec 2015 10:16:00 GMT","Stays current on retail Center merchandising materials and ensures proper display of all retail area product and signage....","http://www.indeed.com/viewjob?jk=b4f275da1d750167&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDboVO35tny0eGJ9ZnLIv1GJWptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9fmi5350b52","indeed_clk(this, '5169');","b4f275da1d750167","false","false","false","New York, NY 10003","11 days ago","false"
"Acount Director, Retail Exp.","FCB","New York","NY","US","New York, NY","TalentZoo.com","Sat, 26 Dec 2015 09:56:53 GMT","Account Director with Retail Marketing Expertise. All-knowing in the world of Retail Marketing including on and off-premise....","http://www.indeed.com/viewjob?jk=d84963d0b8d9e6dd&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDboVO35tny0eGJ9ZnLIv1GJWptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9fmi5350b52","indeed_clk(this, '5169');","d84963d0b8d9e6dd","false","false","false","New York, NY 10002","1 day ago","false"
"Retail Key Holder-Fashion (NYC)","Shinola","New York","NY","US","New York, NY","Shinola","Wed, 16 Dec 2015 21:52:32 GMT","Familiar with standard concepts, practices, and procedures related to retail store management. Shinola is searching for entrepreneurial minded individuals ready...","http://www.indeed.com/viewjob?jk=30ea60bce6742ce8&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDboVO35tny0eGJ9ZnLIv1GJWptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9fmi5350b52","indeed_clk(this, '5169');","30ea60bce6742ce8","false","false","false","New York, NY 10013","11 days ago","false"
"VP, Retail","Bonobos","New York","NY","US","New York, NY","Bonobos","Wed, 16 Dec 2015 20:49:55 GMT","Are experienced in multi-store management and have overseen and led rapid growth of a retail store chain (at least 25 retail locations across the U.S.)....","http://www.indeed.com/viewjob?jk=a68d3970c9dbd28f&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDboVO35tny0eGJ9ZnLIv1GJWptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9fmi5350b52","indeed_clk(this, '5169');","a68d3970c9dbd28f","false","false","true","New York, NY 10011","11 days ago","false"
"Security - Retail Store Concierge","Security Enforcement Bureau","New York","NY","US","New York, NY","Indeed","Tue, 22 Dec 2015 21:47:49 GMT","SEB is an established security company in both New York City and nationwide. Come join our team of professional security providers. We currently have all","http://www.indeed.com/viewjob?jk=0527639bc62f642f&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDboVO35tny0eGJ9ZnLIv1GJWptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9fmi5350b52","indeed_clk(this, '5169');","0527639bc62f642f","false","false","true","New York, NY","5 days ago","true"
"Director - Retail Solutions & Technology","iSoftStone","New York","NY","US","New York, NY","iSoftStone","Fri, 18 Dec 2015 19:02:00 GMT","You will work very closely with the Retail product leadership (responsible for delivering new business capabilities to clients) and engineering and manage a...","http://www.indeed.com/viewjob?jk=2c8b10af3fdf5ea4&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDboVO35tny0eGJ9ZnLIv1GJWptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9fmi5350b52","indeed_clk(this, '5169');","2c8b10af3fdf5ea4","false","false","false","New York, NY","9 days ago","false"
"Retail Assistant Manager - Fulton Street 559","adidas Group","New York","NY","US","New York, NY","adidas Group","Sun, 27 Dec 2015 08:08:00 GMT","Minimum 12 months experience working in a sports/fashion customer &amp; commercial focused retail environment. Applies knowledge of Retail KPIs to make commercial...","http://www.indeed.com/viewjob?jk=296fdefc0374d106&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDboVO35tny0eGJ9ZnLIv1GJWptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9fmi5350b52","indeed_clk(this, '5169');","296fdefc0374d106","false","false","false","New York, NY","21 hours ago","false"
"Barista and Retail Associate","Amorino","New York","NY","US","New York, NY","Indeed","Sun, 13 Dec 2015 15:20:17 GMT","We are looking for talented baristas and retail associates to contribute top tier performances in the food and beverage area....","http://www.indeed.com/viewjob?jk=499cc4d532efc9ea&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDboVO35tny0eGJ9ZnLIv1GJWptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9fmi5350b52","indeed_clk(this, '5169');","499cc4d532efc9ea","false","false","true","New York, NY 10003","14 days ago","true"
"Retail Business Executive","Diageo","New York","NY","US","New York, NY","Diageo","Sat, 26 Dec 2015 10:54:13 GMT","The Retail Business Executive (RBE) is a critical role in making this happen in North America and is responsible for co-ordinating and delivering the retail...","http://www.indeed.com/viewjob?jk=da8c93e6091e9151&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDboVO35tny0eGJ9ZnLIv1GJWptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9fmi5350b52","indeed_clk(this, '5169');","da8c93e6091e9151","false","false","false","New York, NY","1 day ago","false"
"Associate Manager, J.Crew Retail, Fifth Avenue","J.Crew Group, Inc.","New York","NY","US","New York, NY","J. Crew Group, Inc.","Tue, 15 Dec 2015 00:05:23 GMT","ASSOCIATE STORE MANAGER - ASM [full time, salaried*, reports to a store director] Coco Chanel + Pierre Wertheimer, Simon + Garfunkel, Steve Jobs + Steve...","http://www.indeed.com/viewjob?jk=70488f66ebea9bbf&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDboVO35tny0eGJ9ZnLIv1GJWptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9fmi5350b52","indeed_clk(this, '5169');","70488f66ebea9bbf","false","false","false","New York, NY 10003","13 days ago","false"
"Retail Sales Associate","Mobile City NY- Sprint Preferred Retailer","New York","NY","US","New York, NY","Indeed","Fri, 18 Dec 2015 17:46:36 GMT","Previous retail sales experience and outstanding customer service skills. The Retail Sales Associate is responsible for the overall guest experience which...","http://www.indeed.com/viewjob?jk=ac8506cd2781fb30&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDboVO35tny0eGJ9ZnLIv1GJWptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9fqj51grfqg","indeed_clk(this, '5303');","ac8506cd2781fb30","false","false","true","New York, NY","9 days ago","true"
"Retail Store Manager","Outdoor Voices","New York","NY","US","New York, NY","Indeed","Sat, 19 Dec 2015 00:52:00 GMT","At least 1-3 years of retail experience, with 6 months of management experience preferred. Models and teaches sales associates to support a positive client...","http://www.indeed.com/viewjob?jk=d4c60497ae367f13&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDboVO35tny0eGJ9ZnLIv1GJWptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9fqj51grfqg","indeed_clk(this, '5303');","d4c60497ae367f13","false","false","true","New York, NY","9 days ago","true"
"Retail Team Leader - NHL Concept NY 0516","adidas Group","New York","NY","US","New York, NY","adidas Group","Sun, 27 Dec 2015 08:08:00 GMT","Minimum 12 months experience working in a sports/fashion customer &amp; commercial focused retail environment. Applies knowledge of Retail KPIs to make commercial...","http://www.indeed.com/viewjob?jk=12bade8b34fe1a14&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDboVO35tny0eGJ9ZnLIv1GJWptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9fqj51grfqg","indeed_clk(this, '5303');","12bade8b34fe1a14","false","false","false","New York, NY","21 hours ago","false"
"Senior Manager - Retail/Architecture Planning","ANN INC.","New York","NY","US","New York, NY","ANN INC.","Thu, 17 Dec 2015 15:25:25 GMT","Actively researches current trends in retail design and architecture. At ANN INC., WE GET WOMEN....","http://www.indeed.com/viewjob?jk=b1cfa02abcd489a5&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDboVO35tny0eGJ9ZnLIv1GJWptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9fqj51grfqg","indeed_clk(this, '5303');","b1cfa02abcd489a5","false","false","false","New York, NY","10 days ago","false"
"Retail Store Shift Supervisor","CVS Health","New York","NY","US","New York, NY","CVS Health","Mon, 21 Dec 2015 20:21:00 GMT","Hourly Retail, Retail Store Manager. Previous retail experience Education:. As the nation’s largest pharmacy health care provider, we offer a wide range of...","http://www.indeed.com/viewjob?jk=4beed83033caf142&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDboVO35tny0eGJ9ZnLIv1GJWptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9fqj51grfqg","indeed_clk(this, '5303');","4beed83033caf142","false","false","false","New York, NY","6 days ago","false"
"Sprint Retail Sales Part-Time","Sprint","New York","NY","US","New York, NY","Sprint","Wed, 16 Dec 2015 20:25:23 GMT","A Sprint Retail Consultant. Six months retail sales or related experience. Connecting with our Retail Sales team means you'll:....","http://www.indeed.com/viewjob?jk=73969c784e114375&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDboVO35tny0eGJ9ZnLIv1GJWptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9fqj51grfqg","indeed_clk(this, '5303');","73969c784e114375","false","false","false","New York, NY","11 days ago","false"
"Sales Associate, J.Crew Retail, Ludlow Shop at 50 Hudson","J.Crew Group, Inc.","New York","NY","US","New York, NY","J. Crew Group, Inc.","Sat, 12 Dec 2015 05:56:59 GMT","SALES ASSOCIATE [full time or part time, hourly, reports to a store director] Hey crowd pleasers, have we got something special in store for you…. Begin with","http://www.indeed.com/viewjob?jk=a63d64b71fcca5e6&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDboVO35tny0eGJ9ZnLIv1GJWptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9fqj51grfqg","indeed_clk(this, '5303');","a63d64b71fcca5e6","false","false","false","New York, NY 10013","15 days ago","false"
"Architect – Retail Stores (4-8 yrs. exp.)","Callison","New York","NY","US","New York, NY","Callison","Tue, 22 Dec 2015 03:36:19 GMT","Architect – Retail Stores (4-8 yrs. The position is focused on managing mid-to-large scale Retail projects. Seeks an Architect with project experience to join...","http://www.indeed.com/viewjob?jk=09ab40d1941502a5&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDboVO35tny0eGJ9ZnLIv1GJWptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9fqj51grfqg","indeed_clk(this, '5303');","09ab40d1941502a5","false","false","false","New York, NY","6 days ago","false"
