jobtitle,company,city,state,country,formattedLocation,source,date,snippet,url,onmousedown,jobkey,sponsored,expired,indeedApply,formattedLocationFull,formattedRelativeTime,noUniqueUrl
"Retail Manager & Salesperson Positions","White Horse Vapor","Dallas","TX","US","Dallas, TX","Indeed","Mon, 07 Dec 2015 16:19:53 GMT","RETAIL MANAGERS AND SALES PEOPLE MUST HAVE A PROVEN TRACK RECORD OF SUCCESSFUL RETAIL SALES. RETAIL SALES MANAGERS AND SALESPEOPLE NEEDED IMMEDIATELY!...","http://www.indeed.com/viewjob?jk=92beb5f80664dc58&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk72j953krf6q","indeed_clk(this, '6373');","92beb5f80664dc58","false","false","true","Dallas, TX","20 days ago","true"
"Aveda PT Retail Advisor","AVEDA","Dallas","TX","US","Dallas, TX","AVEDA","Wed, 25 Nov 2015 16:42:15 GMT","Candidates must possess the ability to work retail hours including weekends, holidays and special events as needed....","http://www.indeed.com/viewjob?jk=819c3b0528df6e3b&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk72j953krf6q","indeed_clk(this, '6373');","819c3b0528df6e3b","false","false","false","Dallas, TX","30+ days ago","false"
"Stock Associate, Frye Retail Dallas, Full Time and Part Time","Global Brands Group","Dallas","TX","US","Dallas, TX","Global Brands Group","Fri, 11 Dec 2015 06:52:41 GMT","Founded in 1863 in Marlboro, Massachusetts by John A. Frye, the Frye Company is the oldest, continuously operating footwear brands in the nation and one of","http://www.indeed.com/viewjob?jk=4fcc919c171132c3&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk72j953krf6q","indeed_clk(this, '6373');","4fcc919c171132c3","false","false","false","Dallas, TX","17 days ago","false"
"Lead Retail Consultant","Sprint","Dallas","TX","US","Dallas, TX","Sprint","Wed, 02 Dec 2015 21:33:23 GMT","A Lead Retail Consultant. One year of Retail Sales or related experience. A Sprint Retail Sales opportunity connects you to a job that matters....","http://www.indeed.com/viewjob?jk=a2756b6449bb46b3&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk72j953krf6q","indeed_clk(this, '6373');","a2756b6449bb46b3","false","false","false","Dallas, TX","25 days ago","false"
"Experienced Professional Medical Software Salesperson","Maximum Health Concepts","Dallas","TX","US","Dallas, TX","Maximum Health Concepts","Thu, 17 Dec 2015 06:22:07 GMT","Market a turnkey chronic care management software solution to physicians We are seeking medical salespeople to independently rep a software solution which","http://www.indeed.com/viewjob?jk=ba64c10c5696ed2b&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk72j953krf6q","indeed_clk(this, '6373');","ba64c10c5696ed2b","false","false","false","Dallas, TX","11 days ago","false"
"PHARMACY TECHNICIAN @ CUH RETAIL PHARMACY","UT Southwestern Medical Center - Dallas","Dallas","TX","US","Dallas, TX","UT Southwestern Medical Center - Dallas","Wed, 09 Dec 2015 12:04:10 GMT","This is FT pharmacy techcician's position in the CUH Retail Pharmacy which supports discharge patients from InPatient and ED....","http://www.indeed.com/viewjob?jk=7fde5a1d4fdaa983&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk72j953krf6q","indeed_clk(this, '6373');","7fde5a1d4fdaa983","false","false","false","Dallas, TX","19 days ago","false"
"Retail Kiosk","Camille Albane Galleria","Dallas","TX","US","Dallas, TX","Indeed","Thu, 05 Nov 2015 19:07:22 GMT","*Dallas Galleria Kiosk now hiring friendly sales associates for part-time or full-time positions.* *Location* : Dallas Galleria *Description: * Selling","http://www.indeed.com/viewjob?jk=fd60fbf5b6040456&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk72j953krf6q","indeed_clk(this, '6373');","fd60fbf5b6040456","false","false","true","Dallas, TX","30+ days ago","true"
"Retail Associate South Dallas TX","Ross Stores","Dallas","TX","US","Dallas, TX","Ross Stores","Wed, 04 Nov 2015 11:35:00 GMT","Ability to perform basic mathematical calculations commonly used in retail environments. The Retail Associate is responsible for ensuring our customers have a...","http://www.indeed.com/viewjob?jk=eab953bb91ef34d4&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk72j953krf6q","indeed_clk(this, '6373');","eab953bb91ef34d4","false","false","false","Dallas, TX","30+ days ago","false"
"Retail Team Lead","Teavana","Dallas","TX","US","Dallas, TX","Teavana","Fri, 20 Nov 2015 11:26:28 GMT","Previous retail experience (1 year). Demonstrated ability to sell and increase sales in a retail environment. Team Lead, Operations &amp; Visual....","http://www.indeed.com/viewjob?jk=45f02b71fb1f2183&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk72j953krf6q","indeed_clk(this, '6373');","45f02b71fb1f2183","false","false","false","Dallas, TX","30+ days ago","false"
"Retail Merchandiser","SPAR Business Services","Dallas","TX","US","Dallas, TX","Indeed","Tue, 24 Nov 2015 16:33:21 GMT","*SPAR Business Services, Inc. has opportunities for ongoing merchandising work* *Project Description* : Part-time, on-going work servicing a wide-variety of...","http://www.indeed.com/viewjob?jk=72beeb5c4aea2ad5&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk72j953krf6q","indeed_clk(this, '6373');","72beeb5c4aea2ad5","false","false","true","Dallas, TX","30+ days ago","true"
"McKinsey Solutions - Periscope Client Development, Retail","McKinsey & Company","Dallas","TX","US","Dallas, TX","McKinsey & Company","Mon, 16 Nov 2015 13:46:35 GMT","Retail background in pricing, promotions and assortment preferred. Demonstrated experience working in core Retail sector with industry leaders....","http://www.indeed.com/viewjob?jk=420dcf40ea24fe93&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk72j953krf6q","indeed_clk(this, '6373');","420dcf40ea24fe93","false","false","false","Dallas, TX","30+ days ago","false"
"Director of Retail (not for profit)","Goodwill Industries of Dallas, Inc;","Dallas","TX","US","Dallas, TX","Indeed","Wed, 09 Dec 2015 18:19:36 GMT","Multi Unit Retail management, supervisory, Management, Retail Hard and Soft Lines:. Prepare an operating budget for the Retail department....","http://www.indeed.com/viewjob?jk=c19f22bd83400c56&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk72j953krf6q","indeed_clk(this, '6373');","c19f22bd83400c56","false","false","true","Dallas, TX","18 days ago","true"
"Retail Sales-Fashion (Dallas)","Shinola","Dallas","TX","US","Dallas, TX","Shinola","Tue, 10 Nov 2015 19:56:36 GMT","Retail Sales Associates are key to our success. Shinola is searching for entrepreneurial minded individuals ready to join our dynamic and revolutionary retail...","http://www.indeed.com/viewjob?jk=8064452aaac562d0&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk72j953krf6q","indeed_clk(this, '6373');","8064452aaac562d0","false","false","false","Dallas, TX","30+ days ago","false"
"Route Salesperson-Shoemobile Rep – Dallas TX – Class A required","W.W. Grainger Inc","Dallas","TX","US","Dallas, TX","W.W. Grainger","Tue, 01 Dec 2015 20:56:50 GMT","Salesperson will drive mobile shoe store (45' tractor-trailer) to industrial customer job sites on pre-scheduled appointments to service company safety shoe...","http://www.indeed.com/viewjob?jk=a909b96fce198437&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk72j953krf6q","indeed_clk(this, '6373');","a909b96fce198437","false","false","false","Dallas, TX","26 days ago","true"
"Lucky Brand #20: Seasonal Retail Career Opportunities - Dallas, TX","Lucky Brand Jeans","Dallas","TX","US","Dallas, TX","Lucky Brand Jeans","Tue, 10 Nov 2015 18:22:56 GMT","The brand also produces apparel, shoes, accessories and jewelry for men and women that are sold at 248 retail stores (and counting) within the U.S., high-end...","http://www.indeed.com/viewjob?jk=598497b2a609496d&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk72mk5u51ccq","indeed_clk(this, '6483');","598497b2a609496d","false","false","false","Dallas, TX","30+ days ago","false"
"Retail Sales Associate","PLANET BLUE","Dallas","TX","US","Dallas, TX","Indeed","Tue, 10 Nov 2015 05:05:24 GMT","At least 3-5 years retail experience with strong customer service background. Making Waves Since 1995*....","http://www.indeed.com/viewjob?jk=c452255bf122cd6a&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk72mk5u51ccq","indeed_clk(this, '6483');","c452255bf122cd6a","false","false","true","Dallas, TX","30+ days ago","true"
"Retail Sales Lead - Dallas, TX (North Park) Job","Oakley","Dallas","TX","US","Dallas, TX","Oakley","Sun, 06 Dec 2015 06:12:38 GMT","1+ years of retail sales experience within a specialty environment. All retail associates may use available back room seating when the nature of the work...","http://www.indeed.com/viewjob?jk=b0ee15144be25863&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk72mk5u51ccq","indeed_clk(this, '6483');","b0ee15144be25863","false","false","false","Dallas, TX","22 days ago","false"
"RETAIL REP-PT","CROSSMARK","Dallas","TX","US","Dallas, TX","Crossmark","Thu, 19 Nov 2015 23:48:29 GMT","Executes retail merchandising tasks as scheduled. Prior retail experience is preferred, but not required....","http://www.indeed.com/viewjob?jk=4994e2dd4db2e4b8&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk72mk5u51ccq","indeed_clk(this, '6483');","4994e2dd4db2e4b8","false","false","false","Dallas, TX","30+ days ago","false"
"Retail Associate Dallas Tx Dds","Ross Stores","Dallas","TX","US","Dallas, TX","Ross Stores","Mon, 26 Oct 2015 23:51:00 GMT","Ability to perform basic mathematical calculations commonly used in retail environments. The Retail Associate is responsible for ensuring our customers have a...","http://www.indeed.com/viewjob?jk=6306e988edcb3d0f&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk72mk5u51ccq","indeed_clk(this, '6483');","6306e988edcb3d0f","false","false","false","Dallas, TX","30+ days ago","false"
"Oracle retail Business analyst","ANR Consulting Inc","Dallas","TX","US","Dallas, TX","Indeed","Wed, 09 Dec 2015 23:17:03 GMT","Business Analyst Oracle retail*. 5 Plus years of experience as Business Analyst with experience in Retail Industry....","http://www.indeed.com/viewjob?jk=917465f90c3279b4&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk72mk5u51ccq","indeed_clk(this, '6483');","917465f90c3279b4","false","false","true","Dallas, TX","18 days ago","true"
"Retail Associate Forest Lane","Ross Stores","Dallas","TX","US","Dallas, TX","Ross Stores","Wed, 04 Nov 2015 11:35:00 GMT","Ability to perform basic mathematical calculations commonly used in retail environments. The Retail Associate is responsible for ensuring our customers have a...","http://www.indeed.com/viewjob?jk=2999f667aa72b7fe&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk72mk5u51ccq","indeed_clk(this, '6483');","2999f667aa72b7fe","false","false","false","Dallas, TX","30+ days ago","false"
"Retail Team Member","Teavana","Dallas","TX","US","Dallas, TX","Teavana","Fri, 20 Nov 2015 11:21:45 GMT","Retail Team Member. Ability to sell and increase sales in a retail environment. Job Summary and Mission:....","http://www.indeed.com/viewjob?jk=fb22f95945ad8487&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk72mk5u51ccq","indeed_clk(this, '6483');","fb22f95945ad8487","false","false","false","Dallas, TX","30+ days ago","false"
"Retail Sales Associate","Drytech Cleaners","Dallas","TX","US","Dallas, TX","Indeed","Thu, 12 Nov 2015 23:53:35 GMT","_*DryTech Cleaners*_ looking for a flexible counter/cashier Experienced preferred but not required, we are willing to train the right candidate. pay day would","http://www.indeed.com/viewjob?jk=b6d8efbccd9f8b96&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk72mk5u51ccq","indeed_clk(this, '6483');","b6d8efbccd9f8b96","false","false","true","Dallas, TX 75201","30+ days ago","true"
"IMPACT Retail Service Merchandiser","Acosta Sales & Marketing","Dallas","TX","US","Dallas, TX","Acosta Sales & Marketing","Wed, 02 Dec 2015 23:05:00 GMT","Have a working knowledge of merchandising and retail terminology. Refrigerated and freezer sections of retail stores) for limited periods of time....","http://www.indeed.com/viewjob?jk=0b50f1f6934707e3&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk72mk5u51ccq","indeed_clk(this, '6483');","0b50f1f6934707e3","false","false","false","Dallas, TX","25 days ago","false"
"Retail Merchandiser- Part Time","TNG Retail Services","Dallas","TX","US","Dallas, TX","TNG Retail Services","Fri, 06 Nov 2015 22:34:47 GMT","The main retail merchandiser responsibilities include implementing plan-o-grams, visual merchandising, product....","http://www.indeed.com/viewjob?jk=125257ae258d890d&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk72mk5u51ccq","indeed_clk(this, '6483');","125257ae258d890d","false","false","false","Dallas, TX","30+ days ago","false"
"Retail Key Holder-Fashion (Dallas)","Shinola","Dallas","TX","US","Dallas, TX","Shinola","Tue, 10 Nov 2015 19:56:36 GMT","Familiar with standard concepts, practices, and procedures related to retail store management. Shinola is searching for entrepreneurial minded individuals ready...","http://www.indeed.com/viewjob?jk=f307daafa9a960f5&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk72mk5u51ccq","indeed_clk(this, '6483');","f307daafa9a960f5","false","false","false","Dallas, TX","30+ days ago","false"
"Assistant Store Manager - Retail Sales / Customer Service","Extra Space Storage","Dallas","TX","US","Dallas, TX","Extra Space Storage","Thu, 26 Nov 2015 00:42:12 GMT","Great retail sales environment without the retail hours! It is retail, so you will get the chance to sell/upsell high quality retail merchandise such as boxes,...","http://www.indeed.com/viewjob?jk=44bba9b1165672c1&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk72mk5u51ccq","indeed_clk(this, '6483');","44bba9b1165672c1","false","false","false","Dallas, TX","30+ days ago","false"
"Retail Store Management","Avenue Stores, LLC.","Dallas","TX","US","Dallas, TX","Avenue Stores, LLC.","Mon, 09 Nov 2015 12:56:37 GMT","At least 1 year Retail Management experience. Avenue , a fashion retailer specializing in plus size women's apparel, is looking for Retail Store Management...","http://www.indeed.com/viewjob?jk=3691a4d043097952&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk72mk5u51ccq","indeed_clk(this, '6483');","3691a4d043097952","false","false","true","Dallas, TX","30+ days ago","false"
"Aveda PT Retail Advisor","The Estee Lauder Companies","Dallas","TX","US","Dallas, TX","Estee Lauder","Thu, 26 Nov 2015 17:04:14 GMT","# Aveda PT Retail Advisor. Candidates must possess the ability to work retail hours including weekends, holidays and special events as needed\....","http://www.indeed.com/viewjob?jk=d1cd5de94e185115&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk72mk5u51ccq","indeed_clk(this, '6483');","d1cd5de94e185115","false","false","false","Dallas, TX","30+ days ago","false"
"Retail Sales Associate","Apex by sunglass hut - NorthPark Center","Dallas","TX","US","Dallas, TX","Indeed","Thu, 05 Nov 2015 10:31:20 GMT","_Two of the most trusted names in the sunglass industry, Oakley and Sunglass Hut have joined forces to bring you a unique retail experience for the sport and...","http://www.indeed.com/viewjob?jk=231bcc8171325cd8&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk72mk5u51ccq","indeed_clk(this, '6483');","231bcc8171325cd8","false","false","true","Dallas, TX","30+ days ago","true"
"Global Leader of Retail Operations","JAS Recruitment","Dallas","TX","US","Dallas, TX","JAS Recruitment","Mon, 14 Dec 2015 18:53:00 GMT","A respected senior leader with fifteen years experience in operations from a retail environment or other multi-site....","http://www.indeed.com/viewjob?jk=2949ab532e044310&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk72mk5u51ccq","indeed_clk(this, '6483');","2949ab532e044310","false","false","true","Dallas, TX","13 days ago","false"
"Retail Merchandiser - (TX, North Dallas)","Blackhawk Network","Dallas","TX","US","Dallas, TX","Blackhawk Network","Mon, 16 Nov 2015 23:35:00 GMT","Merchandising and/or retail experience. Do you have a passion for merchandising in retail stores? Build and develop strong relationships/partnerships with...","http://www.indeed.com/viewjob?jk=802c9a5928fd0270&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk72mk5u51ccq","indeed_clk(this, '6483');","802c9a5928fd0270","false","false","false","Dallas, TX","30+ days ago","false"
"Retail Store Associate","PPG Architectural Coatings N.A.","Dallas","TX","US","Dallas, TX","PPG Industries","Sat, 21 Nov 2015 00:07:25 GMT","Currently we are seeking a Retail Associate to join our team. With over 900 retail centers in North America, we continue to grow....","http://www.indeed.com/viewjob?jk=c3041071514f9c2a&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk72mk5u51ccq","indeed_clk(this, '6483');","c3041071514f9c2a","false","false","false","Dallas, TX","30+ days ago","false"
